participant_id,target_name,item_no,item_text,video_no,conflict,action,score
63,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,6
64,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
65,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
66,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
67,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
68,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
69,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,6
70,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
71,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
72,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,1
73,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
74,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,6
75,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
76,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
77,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
78,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
79,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,6
80,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
81,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
82,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
83,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
84,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,1
85,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
86,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
87,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
88,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
89,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,1
90,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
91,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
92,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
93,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
94,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
95,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,1
96,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,1
97,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,6
98,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
99,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
100,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
101,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
102,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
103,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
104,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
105,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
106,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
107,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,1
108,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
109,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
110,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
111,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
112,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
113,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
114,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
115,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
116,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,2
117,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,5
118,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
119,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,3
120,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
121,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,7
122,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,1
123,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
124,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
125,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,6
126,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,1,葛藤あり,行動あり,4
1,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
2,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
3,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
4,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
5,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
6,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
7,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
8,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
9,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
10,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
11,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
12,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
13,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
14,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
15,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
16,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,7
17,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
18,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
19,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
20,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
21,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
22,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
23,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
24,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
25,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
26,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
27,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
28,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
29,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
30,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
31,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
32,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
33,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
34,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,6
35,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
36,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
37,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
38,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
39,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
40,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
41,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
42,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
43,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
44,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
45,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
46,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
47,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
48,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
49,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
50,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
51,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
52,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
53,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
54,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
55,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
56,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
57,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
58,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
59,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
60,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
61,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
62,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
63,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
64,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
65,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
66,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
67,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
68,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
69,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,6
70,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
71,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
72,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,1
73,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,4
74,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
75,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,3
76,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,5
77,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
78,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
79,項目1_このロボットを見て、自分も挑戦しようと思った。,1,このロボットを見て、自分も挑戦しようと思った。,2,葛藤あり,行動なし,2
